D:\PD\Laba_3\pd_lab_3\dataset\positive\0214.txt,positive\0214.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0215.txt,positive\0215.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0216.txt,positive\0216.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0217.txt,positive\0217.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0218.txt,positive\0218.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0219.txt,positive\0219.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0220.txt,positive\0220.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0221.txt,positive\0221.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0222.txt,positive\0222.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0223.txt,positive\0223.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0224.txt,positive\0224.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0225.txt,positive\0225.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0226.txt,positive\0226.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0227.txt,positive\0227.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0228.txt,positive\0228.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0229.txt,positive\0229.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0230.txt,positive\0230.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0231.txt,positive\0231.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0232.txt,positive\0232.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0233.txt,positive\0233.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0234.txt,positive\0234.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0235.txt,positive\0235.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0236.txt,positive\0236.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0237.txt,positive\0237.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0238.txt,positive\0238.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0239.txt,positive\0239.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0240.txt,positive\0240.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0241.txt,positive\0241.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0242.txt,positive\0242.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0243.txt,positive\0243.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0244.txt,positive\0244.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0245.txt,positive\0245.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0246.txt,positive\0246.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0247.txt,positive\0247.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0248.txt,positive\0248.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0249.txt,positive\0249.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0250.txt,positive\0250.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0251.txt,positive\0251.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0252.txt,positive\0252.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0253.txt,positive\0253.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0254.txt,positive\0254.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0255.txt,positive\0255.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0256.txt,positive\0256.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0257.txt,positive\0257.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0258.txt,positive\0258.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0259.txt,positive\0259.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0260.txt,positive\0260.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0261.txt,positive\0261.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0262.txt,positive\0262.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0263.txt,positive\0263.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0264.txt,positive\0264.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0265.txt,positive\0265.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0266.txt,positive\0266.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0267.txt,positive\0267.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0268.txt,positive\0268.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0269.txt,positive\0269.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0270.txt,positive\0270.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0271.txt,positive\0271.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0272.txt,positive\0272.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0273.txt,positive\0273.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0274.txt,positive\0274.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0275.txt,positive\0275.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0276.txt,positive\0276.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0277.txt,positive\0277.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0278.txt,positive\0278.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0279.txt,positive\0279.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0280.txt,positive\0280.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0281.txt,positive\0281.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0282.txt,positive\0282.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0283.txt,positive\0283.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0284.txt,positive\0284.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0285.txt,positive\0285.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0286.txt,positive\0286.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0287.txt,positive\0287.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0288.txt,positive\0288.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0289.txt,positive\0289.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0290.txt,positive\0290.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0291.txt,positive\0291.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0292.txt,positive\0292.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0293.txt,positive\0293.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0294.txt,positive\0294.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0295.txt,positive\0295.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0296.txt,positive\0296.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0297.txt,positive\0297.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0298.txt,positive\0298.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0299.txt,positive\0299.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0300.txt,positive\0300.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0301.txt,positive\0301.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0302.txt,positive\0302.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0303.txt,positive\0303.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0304.txt,positive\0304.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0305.txt,positive\0305.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0306.txt,positive\0306.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0307.txt,positive\0307.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0308.txt,positive\0308.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0309.txt,positive\0309.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0310.txt,positive\0310.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0311.txt,positive\0311.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0312.txt,positive\0312.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0313.txt,positive\0313.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0314.txt,positive\0314.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0315.txt,positive\0315.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0316.txt,positive\0316.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0317.txt,positive\0317.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0318.txt,positive\0318.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0319.txt,positive\0319.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0320.txt,positive\0320.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0321.txt,positive\0321.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0322.txt,positive\0322.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0323.txt,positive\0323.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0324.txt,positive\0324.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0325.txt,positive\0325.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0326.txt,positive\0326.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0327.txt,positive\0327.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0328.txt,positive\0328.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0329.txt,positive\0329.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0330.txt,positive\0330.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0331.txt,positive\0331.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0332.txt,positive\0332.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0333.txt,positive\0333.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0334.txt,positive\0334.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0335.txt,positive\0335.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0336.txt,positive\0336.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0337.txt,positive\0337.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0338.txt,positive\0338.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0339.txt,positive\0339.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0340.txt,positive\0340.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0341.txt,positive\0341.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0342.txt,positive\0342.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0343.txt,positive\0343.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0344.txt,positive\0344.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0345.txt,positive\0345.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0346.txt,positive\0346.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0347.txt,positive\0347.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0348.txt,positive\0348.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0349.txt,positive\0349.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0350.txt,positive\0350.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0351.txt,positive\0351.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0352.txt,positive\0352.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0353.txt,positive\0353.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0354.txt,positive\0354.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0355.txt,positive\0355.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0356.txt,positive\0356.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0357.txt,positive\0357.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0358.txt,positive\0358.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0359.txt,positive\0359.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0360.txt,positive\0360.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0361.txt,positive\0361.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0362.txt,positive\0362.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0363.txt,positive\0363.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0364.txt,positive\0364.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0365.txt,positive\0365.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0366.txt,positive\0366.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0367.txt,positive\0367.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0368.txt,positive\0368.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0369.txt,positive\0369.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0370.txt,positive\0370.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0371.txt,positive\0371.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0372.txt,positive\0372.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0373.txt,positive\0373.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0374.txt,positive\0374.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0375.txt,positive\0375.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0376.txt,positive\0376.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0377.txt,positive\0377.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0378.txt,positive\0378.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0379.txt,positive\0379.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0380.txt,positive\0380.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0381.txt,positive\0381.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0382.txt,positive\0382.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0383.txt,positive\0383.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0384.txt,positive\0384.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0385.txt,positive\0385.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0386.txt,positive\0386.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0387.txt,positive\0387.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0388.txt,positive\0388.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0389.txt,positive\0389.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0390.txt,positive\0390.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0391.txt,positive\0391.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0392.txt,positive\0392.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0393.txt,positive\0393.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0394.txt,positive\0394.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0395.txt,positive\0395.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0396.txt,positive\0396.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0397.txt,positive\0397.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0398.txt,positive\0398.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0399.txt,positive\0399.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0400.txt,positive\0400.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0401.txt,positive\0401.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0402.txt,positive\0402.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0403.txt,positive\0403.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0404.txt,positive\0404.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0405.txt,positive\0405.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0406.txt,positive\0406.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0407.txt,positive\0407.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0408.txt,positive\0408.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0409.txt,positive\0409.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0410.txt,positive\0410.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0411.txt,positive\0411.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0412.txt,positive\0412.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0413.txt,positive\0413.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0414.txt,positive\0414.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0415.txt,positive\0415.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0416.txt,positive\0416.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0417.txt,positive\0417.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0418.txt,positive\0418.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0419.txt,positive\0419.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0420.txt,positive\0420.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0421.txt,positive\0421.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0422.txt,positive\0422.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0423.txt,positive\0423.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0424.txt,positive\0424.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0425.txt,positive\0425.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0426.txt,positive\0426.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0427.txt,positive\0427.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0428.txt,positive\0428.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0429.txt,positive\0429.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0430.txt,positive\0430.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0431.txt,positive\0431.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0432.txt,positive\0432.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0433.txt,positive\0433.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0434.txt,positive\0434.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0435.txt,positive\0435.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0436.txt,positive\0436.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0437.txt,positive\0437.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0438.txt,positive\0438.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0439.txt,positive\0439.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0440.txt,positive\0440.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0441.txt,positive\0441.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0442.txt,positive\0442.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0443.txt,positive\0443.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0444.txt,positive\0444.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0445.txt,positive\0445.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0446.txt,positive\0446.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0447.txt,positive\0447.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0448.txt,positive\0448.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0449.txt,positive\0449.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0450.txt,positive\0450.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0451.txt,positive\0451.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0452.txt,positive\0452.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0453.txt,positive\0453.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0454.txt,positive\0454.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0455.txt,positive\0455.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0456.txt,positive\0456.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0457.txt,positive\0457.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0458.txt,positive\0458.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0459.txt,positive\0459.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0460.txt,positive\0460.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0461.txt,positive\0461.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0462.txt,positive\0462.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0463.txt,positive\0463.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0464.txt,positive\0464.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0465.txt,positive\0465.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0466.txt,positive\0466.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0467.txt,positive\0467.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0468.txt,positive\0468.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0469.txt,positive\0469.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0470.txt,positive\0470.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0471.txt,positive\0471.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0472.txt,positive\0472.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0473.txt,positive\0473.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0474.txt,positive\0474.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0475.txt,positive\0475.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0476.txt,positive\0476.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0477.txt,positive\0477.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0478.txt,positive\0478.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0479.txt,positive\0479.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0480.txt,positive\0480.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0481.txt,positive\0481.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0482.txt,positive\0482.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0483.txt,positive\0483.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0484.txt,positive\0484.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0485.txt,positive\0485.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0486.txt,positive\0486.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0487.txt,positive\0487.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0488.txt,positive\0488.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0489.txt,positive\0489.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0490.txt,positive\0490.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0491.txt,positive\0491.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0492.txt,positive\0492.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0493.txt,positive\0493.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0494.txt,positive\0494.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0495.txt,positive\0495.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0496.txt,positive\0496.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0497.txt,positive\0497.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0498.txt,positive\0498.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0499.txt,positive\0499.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0500.txt,positive\0500.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0501.txt,positive\0501.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0502.txt,positive\0502.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0503.txt,positive\0503.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0504.txt,positive\0504.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0505.txt,positive\0505.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0506.txt,positive\0506.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0507.txt,positive\0507.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0508.txt,positive\0508.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0509.txt,positive\0509.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0510.txt,positive\0510.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0511.txt,positive\0511.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0512.txt,positive\0512.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0513.txt,positive\0513.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0514.txt,positive\0514.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0515.txt,positive\0515.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0516.txt,positive\0516.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0517.txt,positive\0517.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0518.txt,positive\0518.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0519.txt,positive\0519.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0520.txt,positive\0520.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0521.txt,positive\0521.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0522.txt,positive\0522.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0523.txt,positive\0523.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0524.txt,positive\0524.txt,positive
